,fips,percent_cases,poverty_percent,median_household_income,always,frequently,sometimes,rarely,never
1998,09001,0.11,0.09,96966.0,0.78,0.114,0.06,0.019,0.027000000000000003
1822,09003,0.1,0.11,75336.0,0.767,0.13,0.065,0.023,0.015
2243,09005,0.08,0.07,81015.0,0.812,0.098,0.021,0.051,0.017
735,09007,0.08,0.07,81721.0,0.807,0.128,0.055,0.006999999999999999,0.003
2033,09009,0.11,0.12,69687.0,0.795,0.115,0.053,0.013999999999999999,0.023
1870,09011,0.09,0.08,75226.0,0.747,0.142,0.066,0.021,0.025
625,09013,0.07,0.08,90181.0,0.81,0.147,0.027000000000000003,0.008,0.008
1023,09015,0.1,0.12,63309.0,0.718,0.13699999999999998,0.08199999999999999,0.040999999999999995,0.022000000000000002
1923,10001,0.11,0.13,58804.0,0.8109999999999999,0.051,0.106,0.006,0.026000000000000002
916,10003,0.12,0.1,76076.0,0.7859999999999999,0.133,0.040999999999999995,0.013000000000000001,0.027000000000000003
2496,10005,0.11,0.12,64839.0,0.856,0.10300000000000001,0.035,0.001,0.005
39,11001,0.07,0.14,90395.0,0.743,0.16399999999999998,0.069,0.013000000000000001,0.012
2275,12001,0.1,0.18,49880.0,0.7509999999999999,0.17,0.053,0.024,0.001
1334,12003,0.14,0.15,60454.0,0.442,0.215,0.18,0.076,0.087
2353,12005,0.12,0.12,58376.0,0.5479999999999999,0.20199999999999999,0.076,0.109,0.065
287,12007,0.13,0.21,47509.0,0.381,0.17300000000000001,0.172,0.168,0.106
2643,12009,0.07,0.09,57582.0,0.607,0.157,0.096,0.073,0.068
2567,12011,0.13,0.12,61429.0,0.7909999999999999,0.11699999999999999,0.043,0.023,0.026000000000000002
1229,12013,0.14,0.2,41399.0,0.507,0.267,0.138,0.055,0.034
2023,12015,0.07,0.11,54756.0,0.64,0.158,0.10099999999999999,0.049,0.051
1874,12017,0.08,0.15,49762.0,0.609,0.17800000000000002,0.087,0.036000000000000004,0.09
1516,12019,0.09,0.08,75776.0,0.52,0.209,0.15,0.067,0.055
2804,12021,0.09,0.09,76415.0,0.6579999999999999,0.212,0.067,0.023,0.04
1929,12023,0.13,0.16,47087.0,0.385,0.254,0.28800000000000003,0.026000000000000002,0.047
1496,12027,0.13,0.22,41673.0,0.715,0.142,0.055999999999999994,0.064,0.023
2038,12029,0.11,0.22,39793.0,0.397,0.318,0.11900000000000001,0.095,0.071
2192,12031,0.12,0.14,58339.0,0.629,0.19399999999999998,0.086,0.042,0.049
2101,12033,0.13,0.16,52822.0,0.524,0.31,0.095,0.052000000000000005,0.019
1195,12035,0.07,0.1,62831.0,0.602,0.157,0.113,0.05,0.079
2348,12037,0.13,0.19,47504.0,0.41200000000000003,0.228,0.237,0.10099999999999999,0.022000000000000002
1046,12039,0.14,0.2,42975.0,0.575,0.22699999999999998,0.10400000000000001,0.033,0.06
416,12041,0.1,0.15,46171.0,0.44,0.324,0.069,0.151,0.016
2305,12043,0.08,0.19,45412.0,0.677,0.096,0.098,0.08199999999999999,0.047
1834,12045,0.15,0.14,53228.0,0.46,0.249,0.12,0.125,0.046
1014,12047,0.14,0.32,39241.0,0.365,0.22699999999999998,0.235,0.071,0.10099999999999999
1494,12049,0.13,0.22,41430.0,0.48,0.18600000000000003,0.179,0.040999999999999995,0.114
2492,12051,0.12,0.2,45107.0,0.65,0.15,0.11199999999999999,0.042,0.046
1335,12053,0.08,0.12,50705.0,0.589,0.19,0.091,0.04,0.09
2427,12055,0.09,0.16,45723.0,0.635,0.138,0.145,0.055999999999999994,0.025
2535,12057,0.11,0.14,61133.0,0.722,0.155,0.069,0.031,0.023
907,12059,0.13,0.2,38874.0,0.562,0.111,0.081,0.077,0.17
1428,12061,0.09,0.12,61173.0,0.607,0.193,0.08199999999999999,0.065,0.054000000000000006
2259,12063,0.16,0.19,40543.0,0.526,0.174,0.129,0.10800000000000001,0.064
1488,12065,0.12,0.18,47192.0,0.682,0.183,0.099,0.017,0.019
1107,12067,0.23,0.18,45480.0,0.389,0.20800000000000002,0.22,0.081,0.102
2475,12069,0.09,0.11,57660.0,0.632,0.185,0.07400000000000001,0.062,0.047
2503,12071,0.1,0.11,62364.0,0.648,0.17600000000000002,0.073,0.05,0.052000000000000005
1669,12073,0.12,0.21,55081.0,0.7,0.156,0.071,0.022000000000000002,0.051
2594,12075,0.09,0.18,41405.0,0.5920000000000001,0.187,0.07200000000000001,0.132,0.017
2004,12077,0.17,0.23,44236.0,0.48200000000000004,0.268,0.205,0.023,0.022000000000000002
1709,12079,0.13,0.23,37919.0,0.34,0.264,0.14800000000000002,0.085,0.16399999999999998
2099,12081,0.1,0.11,64151.0,0.626,0.201,0.062,0.037000000000000005,0.07400000000000001
2669,12083,0.09,0.15,49079.0,0.5429999999999999,0.203,0.121,0.087,0.046
1827,12085,0.08,0.09,70806.0,0.7190000000000001,0.16899999999999998,0.066,0.018000000000000002,0.027000000000000003
2829,12086,0.19,0.16,54991.0,0.7559999999999999,0.128,0.06,0.023,0.032
2923,12087,0.1,0.1,67528.0,0.8190000000000001,0.159,0.013999999999999999,0.001,0.006999999999999999
1767,12089,0.1,0.09,72818.0,0.47,0.223,0.147,0.07,0.09
2407,12091,0.11,0.11,63520.0,0.469,0.21,0.147,0.083,0.091
2095,12093,0.11,0.18,45225.0,0.715,0.171,0.064,0.034,0.016
2325,12095,0.11,0.13,63133.0,0.7240000000000001,0.16399999999999998,0.07200000000000001,0.02,0.02
2631,12097,0.12,0.13,52270.0,0.72,0.17600000000000002,0.057999999999999996,0.022000000000000002,0.025
2819,12099,0.1,0.11,66621.0,0.784,0.11599999999999999,0.05,0.02,0.03
2052,12101,0.08,0.11,55745.0,0.7090000000000001,0.179,0.055,0.028999999999999998,0.027000000000000003
1400,12103,0.08,0.11,56708.0,0.75,0.133,0.07400000000000001,0.019,0.025
2755,12105,0.1,0.14,51817.0,0.63,0.172,0.085,0.063,0.05
1980,12107,0.09,0.22,41986.0,0.581,0.18600000000000003,0.114,0.05,0.068
1972,12109,0.09,0.06,90839.0,0.561,0.223,0.09699999999999999,0.071,0.047
1633,12111,0.08,0.1,57292.0,0.648,0.17300000000000001,0.08,0.022000000000000002,0.077
2473,12113,0.11,0.1,66139.0,0.45299999999999996,0.265,0.166,0.068,0.047
1764,12115,0.08,0.08,66258.0,0.7040000000000001,0.175,0.073,0.031,0.017
389,12117,0.08,0.09,69954.0,0.7170000000000001,0.141,0.066,0.039,0.037000000000000005
1289,12119,0.08,0.09,63464.0,0.628,0.235,0.064,0.036000000000000004,0.037000000000000005
1644,12121,0.13,0.17,49453.0,0.369,0.22699999999999998,0.244,0.055,0.105
2516,12123,0.15,0.2,42987.0,0.47600000000000003,0.145,0.19,0.086,0.10300000000000001
187,12125,0.19,0.2,50893.0,0.473,0.267,0.17600000000000002,0.04,0.044000000000000004
2602,12127,0.09,0.13,53554.0,0.618,0.192,0.08900000000000001,0.066,0.035
1792,12129,0.12,0.12,58640.0,0.429,0.275,0.172,0.092,0.032
2520,12131,0.11,0.11,62600.0,0.512,0.244,0.092,0.06,0.092
1424,12133,0.12,0.2,42518.0,0.557,0.158,0.062,0.085,0.138
992,13001,0.13,0.21,43821.0,0.41600000000000004,0.152,0.23,0.11699999999999999,0.085
385,13003,0.13,0.23,38581.0,0.445,0.217,0.179,0.1,0.059000000000000004
265,13005,0.15,0.19,41807.0,0.42100000000000004,0.188,0.187,0.132,0.071
403,13007,0.08,0.25,39515.0,0.743,0.127,0.054000000000000006,0.048,0.027000000000000003
232,13009,0.12,0.23,44429.0,0.494,0.29,0.107,0.08900000000000001,0.02
166,13011,0.1,0.13,53481.0,0.39899999999999997,0.23800000000000002,0.125,0.10300000000000001,0.136
78,13013,0.13,0.1,68924.0,0.568,0.19,0.092,0.086,0.063
846,13015,0.14,0.12,60254.0,0.47,0.14300000000000002,0.12300000000000001,0.05,0.215
198,13017,0.13,0.23,35931.0,0.483,0.20199999999999999,0.109,0.078,0.129
809,13019,0.1,0.2,42058.0,0.46,0.214,0.156,0.098,0.073
199,13021,0.11,0.23,43066.0,0.48700000000000004,0.201,0.17600000000000002,0.094,0.043
145,13023,0.13,0.18,48115.0,0.508,0.256,0.11699999999999999,0.031,0.08900000000000001
776,13025,0.09,0.16,44680.0,0.51,0.16399999999999998,0.15,0.129,0.047
932,13027,0.09,0.22,39554.0,0.385,0.235,0.124,0.165,0.092
800,13029,0.1,0.08,79296.0,0.595,0.23800000000000002,0.095,0.039,0.033
1637,13031,0.09,0.22,48788.0,0.424,0.31,0.163,0.049,0.053
1994,13033,0.12,0.24,42632.0,0.49200000000000005,0.20800000000000002,0.087,0.109,0.105
103,13035,0.15,0.15,47410.0,0.53,0.163,0.14400000000000002,0.037000000000000005,0.125
254,13037,0.13,0.36,34960.0,0.737,0.172,0.043,0.035,0.013000000000000001
1891,13039,0.08,0.14,58552.0,0.456,0.113,0.17,0.125,0.136
186,13043,0.1,0.23,41665.0,0.47700000000000004,0.264,0.177,0.045,0.037000000000000005
955,13045,0.1,0.15,59193.0,0.457,0.168,0.154,0.133,0.08900000000000001
77,13047,0.1,0.1,60753.0,0.375,0.217,0.114,0.152,0.14300000000000002
1893,13049,0.15,0.26,42891.0,0.495,0.196,0.15,0.094,0.065
1523,13051,0.09,0.15,57122.0,0.624,0.158,0.14400000000000002,0.04,0.035
190,13053,0.54,0.18,46106.0,0.545,0.214,0.10800000000000001,0.07200000000000001,0.061
321,13055,0.12,0.17,41561.0,0.451,0.14300000000000002,0.187,0.102,0.11599999999999999
700,13057,0.11,0.06,88635.0,0.584,0.213,0.1,0.054000000000000006,0.049
54,13059,0.13,0.26,41036.0,0.603,0.226,0.06,0.057,0.054000000000000006
144,13061,0.09,0.29,24732.0,0.562,0.223,0.12,0.066,0.027999999999999997
63,13063,0.1,0.16,50737.0,0.624,0.159,0.125,0.054000000000000006,0.038
1978,13065,0.15,0.22,42928.0,0.58,0.168,0.134,0.057999999999999996,0.06
387,13067,0.1,0.08,79622.0,0.5720000000000001,0.225,0.11599999999999999,0.049,0.039
1383,13069,0.14,0.2,41675.0,0.40399999999999997,0.222,0.16399999999999998,0.124,0.085
1134,13071,0.11,0.22,41899.0,0.39399999999999996,0.233,0.07400000000000001,0.191,0.10800000000000001
306,13073,0.12,0.06,88285.0,0.547,0.23399999999999999,0.095,0.064,0.061
164,13075,0.11,0.21,40670.0,0.441,0.203,0.12300000000000001,0.134,0.098
770,13077,0.1,0.09,79232.0,0.455,0.204,0.183,0.053,0.105
344,13079,0.05,0.15,50411.0,0.46799999999999997,0.192,0.231,0.051,0.057
247,13081,0.1,0.27,40482.0,0.635,0.163,0.06,0.023,0.11900000000000001
86,13083,0.1,0.14,45986.0,0.27,0.249,0.13,0.222,0.128
138,13085,0.13,0.09,69155.0,0.5710000000000001,0.162,0.128,0.09,0.049
1456,13087,0.12,0.23,40473.0,0.516,0.18,0.171,0.04,0.09300000000000001
237,13089,0.09,0.13,63606.0,0.7040000000000001,0.156,0.075,0.027999999999999997,0.036000000000000004
952,13091,0.12,0.21,41118.0,0.44299999999999995,0.23600000000000002,0.15,0.025,0.145
520,13093,0.09,0.28,37109.0,0.627,0.204,0.057999999999999996,0.034,0.077
361,13095,0.09,0.28,36894.0,0.726,0.159,0.045,0.037000000000000005,0.033
122,13097,0.11,0.11,62915.0,0.591,0.198,0.09,0.037000000000000005,0.083
1004,13099,0.12,0.27,40011.0,0.485,0.253,0.156,0.062,0.045
643,13101,0.12,0.22,40408.0,0.446,0.20199999999999999,0.182,0.073,0.09699999999999999
890,13103,0.07,0.09,71628.0,0.475,0.272,0.145,0.064,0.044000000000000004
458,13105,0.13,0.21,40962.0,0.503,0.107,0.081,0.177,0.132
1640,13107,0.12,0.21,38529.0,0.5,0.252,0.142,0.044000000000000004,0.062
100,13109,0.1,0.24,41425.0,0.37200000000000005,0.29,0.22899999999999998,0.078,0.03
502,13111,0.1,0.12,47980.0,0.6,0.11199999999999999,0.125,0.08800000000000001,0.075
119,13113,0.08,0.05,94563.0,0.505,0.218,0.131,0.086,0.06
1012,13115,0.13,0.16,50520.0,0.395,0.14800000000000002,0.23399999999999999,0.036000000000000004,0.18600000000000003
184,13117,0.09,0.04,113332.0,0.6409999999999999,0.193,0.083,0.048,0.035
227,13119,0.12,0.17,47691.0,0.425,0.215,0.11699999999999999,0.07400000000000001,0.168
1060,13121,0.1,0.14,79235.0,0.662,0.187,0.08900000000000001,0.036000000000000004,0.026000000000000002
691,13123,0.1,0.15,57007.0,0.545,0.198,0.087,0.042,0.128
64,13125,0.09,0.17,49350.0,0.541,0.13,0.107,0.066,0.156
1304,13127,0.1,0.15,58017.0,0.485,0.251,0.145,0.071,0.048
417,13129,0.14,0.12,53373.0,0.369,0.157,0.201,0.1,0.172
811,13131,0.1,0.22,42603.0,0.41700000000000004,0.264,0.11599999999999999,0.139,0.063
562,13133,0.1,0.15,60973.0,0.6579999999999999,0.17600000000000002,0.057,0.046,0.062
722,13135,0.11,0.09,72225.0,0.639,0.19,0.081,0.054000000000000006,0.036000000000000004
243,13137,0.12,0.15,51296.0,0.43,0.292,0.11599999999999999,0.1,0.063
677,13139,0.14,0.14,66698.0,0.545,0.198,0.128,0.069,0.061
875,13141,0.13,0.31,31715.0,0.575,0.168,0.102,0.111,0.043
253,13143,0.09,0.14,49020.0,0.345,0.184,0.165,0.12300000000000001,0.184
854,13145,0.07,0.06,74052.0,0.551,0.213,0.061,0.081,0.09300000000000001
203,13147,0.1,0.15,50647.0,0.5,0.207,0.14,0.061,0.092
290,13149,0.08,0.17,48984.0,0.47100000000000003,0.14400000000000002,0.166,0.094,0.126
340,13151,0.11,0.08,72927.0,0.578,0.18100000000000002,0.091,0.048,0.10300000000000001
476,13153,0.1,0.11,65641.0,0.581,0.172,0.136,0.079,0.032
431,13155,0.12,0.2,42317.0,0.46,0.22399999999999998,0.126,0.091,0.098
381,13157,0.14,0.1,66645.0,0.434,0.24,0.11699999999999999,0.085,0.125
455,13159,0.1,0.12,59207.0,0.56,0.11800000000000001,0.18100000000000002,0.059000000000000004,0.08199999999999999
363,13161,0.13,0.21,40603.0,0.39,0.183,0.165,0.138,0.124
1048,13163,0.13,0.25,35379.0,0.493,0.102,0.099,0.055,0.251
409,13165,0.12,0.29,32808.0,0.488,0.261,0.084,0.053,0.114
299,13167,0.14,0.24,37771.0,0.46799999999999997,0.251,0.109,0.053,0.11900000000000001
512,13169,0.07,0.13,56819.0,0.43,0.209,0.226,0.087,0.049
97,13171,0.12,0.15,57402.0,0.406,0.293,0.171,0.06,0.07
121,13173,0.08,0.18,42667.0,0.502,0.18100000000000002,0.145,0.07,0.102
1964,13175,0.12,0.24,42018.0,0.391,0.29100000000000004,0.141,0.055999999999999994,0.122
428,13177,0.09,0.09,72425.0,0.732,0.162,0.039,0.033,0.035
1382,13179,0.07,0.14,51410.0,0.614,0.215,0.066,0.099,0.006999999999999999
207,13181,0.11,0.17,45299.0,0.479,0.233,0.111,0.10400000000000001,0.073
545,13183,0.05,0.14,52051.0,0.621,0.159,0.086,0.11900000000000001,0.013999999999999999
984,13185,0.12,0.2,46450.0,0.435,0.20800000000000002,0.149,0.10099999999999999,0.10800000000000001
258,13187,0.1,0.14,57078.0,0.504,0.245,0.13,0.086,0.035
226,13189,0.12,0.18,44473.0,0.488,0.265,0.12300000000000001,0.053,0.07200000000000001
1236,13191,0.06,0.19,46682.0,0.48100000000000004,0.221,0.188,0.076,0.034
561,13193,0.08,0.29,34634.0,0.55,0.21,0.113,0.049,0.078
261,13195,0.11,0.16,52326.0,0.511,0.18600000000000003,0.055,0.084,0.165
445,13197,0.07,0.21,41190.0,0.433,0.196,0.16699999999999998,0.12,0.084
961,13199,0.1,0.22,43571.0,0.517,0.15,0.138,0.086,0.109
256,13201,0.15,0.21,41769.0,0.539,0.159,0.182,0.055999999999999994,0.064
998,13205,0.11,0.31,37383.0,0.63,0.159,0.055,0.11199999999999999,0.044000000000000004
523,13207,0.11,0.11,70488.0,0.455,0.253,0.184,0.035,0.07200000000000001
183,13209,0.11,0.19,43657.0,0.401,0.228,0.174,0.083,0.114
414,13211,0.12,0.11,67089.0,0.614,0.168,0.09300000000000001,0.064,0.061
395,13213,0.12,0.14,50061.0,0.41700000000000004,0.177,0.182,0.03,0.193
148,13215,0.09,0.18,47035.0,0.555,0.225,0.083,0.073,0.063
244,13217,0.1,0.11,58222.0,0.5,0.207,0.12300000000000001,0.076,0.094
98,13219,0.11,0.06,100878.0,0.611,0.18100000000000002,0.095,0.063,0.049
747,13221,0.1,0.13,54346.0,0.627,0.18100000000000002,0.054000000000000006,0.08199999999999999,0.055999999999999994
324,13223,0.11,0.07,76580.0,0.494,0.233,0.10800000000000001,0.068,0.09699999999999999
68,13225,0.1,0.2,49815.0,0.5670000000000001,0.16,0.172,0.07400000000000001,0.027000000000000003
163,13227,0.11,0.1,66183.0,0.555,0.188,0.10099999999999999,0.11800000000000001,0.038
383,13229,0.13,0.16,46701.0,0.522,0.157,0.127,0.14300000000000002,0.05
146,13231,0.13,0.09,74905.0,0.542,0.192,0.147,0.06,0.059000000000000004
315,13233,0.14,0.16,47896.0,0.485,0.145,0.192,0.071,0.106
188,13235,0.1,0.21,42274.0,0.575,0.218,0.098,0.031,0.079
422,13237,0.1,0.15,62282.0,0.516,0.214,0.11800000000000001,0.09300000000000001,0.059000000000000004
75,13239,0.08,0.23,35522.0,0.5379999999999999,0.163,0.095,0.15,0.053
468,13241,0.11,0.13,46639.0,0.46399999999999997,0.22899999999999998,0.124,0.083,0.1
684,13243,0.1,0.25,33505.0,0.669,0.2,0.05,0.065,0.016
348,13245,0.14,0.22,44810.0,0.578,0.18,0.114,0.059000000000000004,0.068
58,13247,0.09,0.12,60281.0,0.534,0.21600000000000003,0.115,0.078,0.057999999999999996
82,13249,0.07,0.16,51129.0,0.49700000000000005,0.214,0.11699999999999999,0.102,0.07
1552,13251,0.08,0.24,42331.0,0.41,0.242,0.081,0.069,0.198
205,13253,0.12,0.23,38618.0,0.51,0.135,0.20199999999999999,0.079,0.073
120,13255,0.1,0.18,49237.0,0.509,0.20199999999999999,0.179,0.038,0.07200000000000001
96,13257,0.13,0.15,45416.0,0.37,0.31,0.11599999999999999,0.11599999999999999,0.087
818,13259,0.22,0.35,34566.0,0.517,0.203,0.133,0.092,0.055
913,13261,0.1,0.27,40250.0,0.6409999999999999,0.20199999999999999,0.046,0.055999999999999994,0.055
508,13263,0.08,0.2,41045.0,0.49200000000000005,0.171,0.08900000000000001,0.08,0.168
111,13265,0.08,0.22,37046.0,0.644,0.158,0.086,0.048,0.065
906,13267,0.11,0.26,41457.0,0.434,0.22399999999999998,0.214,0.076,0.051
475,13269,0.1,0.23,28234.0,0.42200000000000004,0.201,0.182,0.069,0.126
761,13271,0.11,0.28,36264.0,0.42700000000000005,0.20800000000000002,0.134,0.075,0.156
370,13273,0.1,0.28,37122.0,0.755,0.16699999999999998,0.03,0.028999999999999998,0.019
1119,13275,0.11,0.18,47978.0,0.53,0.228,0.12,0.096,0.026000000000000002
234,13277,0.13,0.22,47764.0,0.496,0.22699999999999998,0.122,0.08800000000000001,0.066
448,13279,0.13,0.19,41442.0,0.429,0.226,0.179,0.069,0.09699999999999999
84,13281,0.12,0.13,49023.0,0.531,0.19899999999999998,0.098,0.096,0.076
123,13283,0.14,0.32,37478.0,0.39899999999999997,0.267,0.168,0.07,0.096
769,13285,0.11,0.19,47296.0,0.49700000000000005,0.17800000000000002,0.11900000000000001,0.031,0.175
275,13287,0.14,0.28,35400.0,0.547,0.175,0.094,0.042,0.141
435,13289,0.09,0.19,44079.0,0.547,0.14800000000000002,0.188,0.077,0.04
352,13291,0.1,0.12,57049.0,0.56,0.168,0.087,0.11900000000000001,0.065
345,13293,0.14,0.19,40926.0,0.42100000000000004,0.20600000000000002,0.114,0.1,0.16
773,13295,0.12,0.15,47548.0,0.366,0.21,0.11699999999999999,0.16399999999999998,0.14400000000000002
356,13297,0.12,0.11,67007.0,0.442,0.141,0.184,0.127,0.106
2155,13299,0.15,0.26,37642.0,0.556,0.166,0.109,0.10800000000000001,0.061
268,13301,0.1,0.26,37313.0,0.474,0.226,0.14,0.065,0.095
1624,13303,0.12,0.21,41674.0,0.617,0.157,0.053,0.07,0.10400000000000001
1528,13305,0.13,0.18,47382.0,0.55,0.139,0.14300000000000002,0.139,0.028999999999999998
133,13307,0.06,0.18,41547.0,0.603,0.21,0.10300000000000001,0.064,0.019
288,13309,0.12,0.34,35927.0,0.395,0.23,0.162,0.078,0.135
175,13311,0.11,0.11,54786.0,0.433,0.34700000000000003,0.099,0.064,0.057
278,13313,0.17,0.13,53115.0,0.40299999999999997,0.142,0.203,0.068,0.185
482,13315,0.12,0.29,38261.0,0.569,0.157,0.083,0.017,0.17300000000000001
860,13317,0.12,0.2,39716.0,0.5479999999999999,0.172,0.114,0.086,0.08
789,13319,0.11,0.17,43902.0,0.534,0.22399999999999998,0.141,0.062,0.039
1232,13321,0.09,0.2,43142.0,0.605,0.187,0.083,0.055999999999999994,0.069
2986,15001,0.02,0.13,64929.0,0.799,0.122,0.037000000000000005,0.032,0.01
2776,15003,0.03,0.08,86946.0,0.7979999999999999,0.151,0.027000000000000003,0.012,0.011000000000000001
2536,15007,0.01,0.09,73029.0,0.825,0.10800000000000001,0.046,0.021,0.0
2823,15009,0.03,0.11,77375.0,0.8029999999999999,0.122,0.025,0.016,0.034
2383,16001,0.11,0.09,72295.0,0.526,0.19399999999999998,0.084,0.078,0.11800000000000001
2585,16003,0.08,0.13,50042.0,0.254,0.218,0.218,0.21600000000000003,0.094
2461,16005,0.11,0.14,53306.0,0.35200000000000004,0.195,0.17600000000000002,0.193,0.084
2369,16007,0.07,0.12,54550.0,0.385,0.243,0.102,0.12,0.151
1896,16009,0.08,0.15,49303.0,0.601,0.152,0.15,0.059000000000000004,0.038
2774,16011,0.1,0.11,59959.0,0.304,0.22899999999999998,0.175,0.19699999999999998,0.095
2858,16013,0.1,0.07,75778.0,0.506,0.13,0.102,0.107,0.155
2732,16015,0.05,0.12,64443.0,0.318,0.5489999999999999,0.038,0.038,0.057
2737,16017,0.08,0.13,56729.0,0.436,0.24100000000000002,0.11900000000000001,0.11599999999999999,0.08800000000000001
2729,16019,0.12,0.09,65165.0,0.268,0.247,0.188,0.20199999999999999,0.096
2542,16021,0.08,0.15,50709.0,0.537,0.185,0.061,0.171,0.045
2793,16023,0.08,0.15,51742.0,0.298,0.222,0.159,0.213,0.107
2402,16025,0.07,0.09,56014.0,0.639,0.098,0.047,0.03,0.18600000000000003
1386,16027,0.12,0.1,58670.0,0.381,0.24,0.17,0.095,0.113
2705,16029,0.1,0.1,61518.0,0.326,0.20199999999999999,0.191,0.18100000000000002,0.1
2848,16031,0.13,0.12,53284.0,0.392,0.149,0.102,0.223,0.134
2692,16033,0.07,0.14,48726.0,0.218,0.239,0.196,0.228,0.11900000000000001
2836,16035,0.14,0.14,49816.0,0.475,0.25,0.127,0.11199999999999999,0.037000000000000005
2980,16037,0.06,0.13,49055.0,0.45799999999999996,0.244,0.19899999999999998,0.028999999999999998,0.069
2890,16039,0.08,0.14,47796.0,0.539,0.17300000000000001,0.038,0.044000000000000004,0.20600000000000002
1585,16041,0.09,0.08,55421.0,0.41,0.256,0.085,0.11800000000000001,0.131
2728,16043,0.09,0.13,56162.0,0.233,0.247,0.20199999999999999,0.20600000000000002,0.111
1165,16045,0.11,0.13,53733.0,0.436,0.198,0.111,0.136,0.11900000000000001
1788,16047,0.09,0.15,50205.0,0.345,0.153,0.08900000000000001,0.20199999999999999,0.21100000000000002
3028,16049,0.09,0.14,48866.0,0.423,0.275,0.16399999999999998,0.094,0.045
2426,16051,0.1,0.09,63078.0,0.252,0.249,0.192,0.20800000000000002,0.099
1379,16053,0.11,0.14,56320.0,0.34299999999999997,0.16699999999999998,0.096,0.21899999999999997,0.175
2566,16055,0.12,0.1,62764.0,0.359,0.22,0.17,0.105,0.146
2398,16057,0.09,0.12,54999.0,0.5920000000000001,0.32799999999999996,0.066,0.012,0.002
2963,16059,0.07,0.14,46062.0,0.36200000000000004,0.125,0.231,0.17300000000000001,0.109
879,16061,0.11,0.13,45342.0,0.45899999999999996,0.285,0.157,0.073,0.027000000000000003
2500,16063,0.1,0.11,50608.0,0.379,0.135,0.105,0.2,0.18
856,16065,0.19,0.27,46177.0,0.245,0.25,0.196,0.207,0.10099999999999999
1846,16067,0.11,0.11,56173.0,0.39,0.152,0.106,0.21899999999999997,0.134
2019,16069,0.09,0.11,67645.0,0.517,0.326,0.11699999999999999,0.03,0.009000000000000001
2499,16071,0.08,0.11,55833.0,0.406,0.185,0.153,0.17300000000000001,0.083
3021,16073,0.09,0.15,48395.0,0.423,0.171,0.146,0.13699999999999998,0.12300000000000001
586,16075,0.11,0.11,53643.0,0.304,0.242,0.174,0.19899999999999998,0.081
2608,16077,0.09,0.13,50981.0,0.381,0.185,0.152,0.205,0.078
2855,16079,0.1,0.19,39239.0,0.342,0.147,0.299,0.14400000000000002,0.068
784,16081,0.11,0.08,73637.0,0.272,0.25,0.19,0.18899999999999997,0.099
2739,16083,0.12,0.11,56141.0,0.335,0.177,0.10099999999999999,0.222,0.166
2922,16085,0.08,0.09,64041.0,0.361,0.37799999999999995,0.102,0.11800000000000001,0.040999999999999995
2618,16087,0.12,0.13,45813.0,0.239,0.172,0.324,0.13,0.136
2056,17001,0.14,0.12,55942.0,0.35,0.19,0.18899999999999997,0.092,0.18
192,17003,0.08,0.24,37408.0,0.39799999999999996,0.262,0.14800000000000002,0.08199999999999999,0.11
481,17005,0.14,0.13,53447.0,0.5489999999999999,0.218,0.10800000000000001,0.055,0.07
